Case_ID,Activity,Timestamp,Resource,Amount,Department
PO_0212,Submit Purchase Request,2024-02-04 00:00:00,Employee_D,500,HR
PO_0212,Manager Review,2024-02-04 04:00:00,Manager_3,500,HR
PO_0212,Approve,2024-02-04 21:00:00,Manager_2,500,HR
PO_0212,Send to Vendor,2024-02-05 05:00:00,System,500,HR
PO_0213,Submit Purchase Request,2024-01-22 00:00:00,Employee_B,50000,Marketing
PO_0213,Manager Review,2024-01-22 03:00:00,Manager_1,50000,Marketing
PO_0213,Finance Check,2024-01-22 13:00:00,Finance_X,50000,Marketing
PO_0213,Approve,2024-01-25 13:00:00,Manager_2,50000,Marketing
PO_0213,Final Approval,2024-01-25 16:00:00,Director_Beta,50000,Marketing
PO_0213,Send to Vendor,2024-01-27 06:00:00,System,50000,Marketing
PO_0214,Submit Purchase Request,2024-05-10 00:00:00,Employee_C,50000,Finance
PO_0214,Manager Review,2024-05-10 01:00:00,Manager_3,50000,Finance
PO_0214,Rework Request,2024-05-10 17:00:00,Employee_B,50000,Finance
PO_0214,Manager Review,2024-05-12 00:00:00,Manager_1,50000,Finance
PO_0214,Finance Check,2024-05-12 12:00:00,Finance_X,50000,Finance
PO_0214,Approve,2024-05-14 06:00:00,Manager_1,50000,Finance
PO_0214,Final Approval,2024-05-14 14:00:00,Director_Beta,50000,Finance
PO_0214,Send to Vendor,2024-05-15 14:00:00,System,50000,Finance
PO_0215,Submit Purchase Request,2024-01-31 00:00:00,Employee_C,1500,HR
PO_0215,Manager Review,2024-01-31 04:00:00,Manager_1,1500,HR
PO_0215,Approve,2024-02-01 01:00:00,Manager_1,1500,HR
PO_0215,Send to Vendor,2024-02-01 05:00:00,System,1500,HR
PO_0216,Submit Purchase Request,2024-05-25 00:00:00,Employee_B,5500,IT
PO_0216,Manager Review,2024-05-25 03:00:00,Manager_3,5500,IT
PO_0216,Finance Check,2024-05-25 14:00:00,Finance_Y,5500,IT
PO_0216,Approve,2024-05-27 04:00:00,Manager_3,5500,IT
PO_0216,Send to Vendor,2024-05-27 06:00:00,System,5500,IT
PO_0217,Submit Purchase Request,2024-01-16 00:00:00,Employee_B,3000,HR
PO_0217,Manager Review,2024-01-16 02:00:00,Manager_1,3000,HR
PO_0217,Approve,2024-01-16 08:00:00,Manager_3,3000,HR
PO_0217,Send to Vendor,2024-01-16 14:00:00,System,3000,HR
PO_0218,Submit Purchase Request,2024-05-05 00:00:00,Employee_D,5500,HR
PO_0218,Manager Review,2024-05-05 04:00:00,Manager_2,5500,HR
PO_0218,Rework Request,2024-05-05 08:00:00,Employee_A,5500,HR
PO_0218,Manager Review,2024-05-06 13:00:00,Manager_3,5500,HR
PO_0218,Finance Check,2024-05-06 19:00:00,Finance_Z,5500,HR
PO_0218,Approve,2024-05-08 22:00:00,Manager_2,5500,HR
PO_0218,Send to Vendor,2024-05-09 06:00:00,System,5500,HR
PO_0219,Submit Purchase Request,2024-01-01 00:00:00,Employee_A,15000,Finance
PO_0219,Manager Review,2024-01-01 04:00:00,Manager_3,15000,Finance
PO_0219,Finance Check,2024-01-02 03:00:00,Finance_Z,15000,Finance
PO_0219,Approve,2024-01-04 04:00:00,Manager_1,15000,Finance
PO_0219,Final Approval,2024-01-04 11:00:00,Director_Alpha,15000,Finance
PO_0219,Send to Vendor,2024-01-05 16:00:00,System,15000,Finance
PO_0220,Submit Purchase Request,2024-03-09 00:00:00,Employee_B,5500,HR
PO_0220,Manager Review,2024-03-09 04:00:00,Manager_2,5500,HR
PO_0220,Finance Check,2024-03-10 03:00:00,Finance_X,5500,HR
PO_0220,Approve,2024-03-10 12:00:00,Manager_1,5500,HR
PO_0220,Send to Vendor,2024-03-10 20:00:00,System,5500,HR
PO_0221,Submit Purchase Request,2024-02-10 00:00:00,Employee_D,500,IT
PO_0221,Manager Review,2024-02-10 02:00:00,Manager_3,500,IT
PO_0221,Reject,2024-02-10 08:00:00,Manager_3,500,IT
PO_0222,Submit Purchase Request,2024-03-11 00:00:00,Employee_A,8000,Marketing
PO_0222,Manager Review,2024-03-11 03:00:00,Manager_3,8000,Marketing
PO_0222,Rework Request,2024-03-12 01:00:00,Employee_B,8000,Marketing
PO_0222,Manager Review,2024-03-12 08:00:00,Manager_2,8000,Marketing
PO_0222,Finance Check,2024-03-12 20:00:00,Finance_Y,8000,Marketing
PO_0222,Approve,2024-03-14 05:00:00,Manager_2,8000,Marketing
PO_0222,Send to Vendor,2024-03-14 07:00:00,System,8000,Marketing
PO_0223,Submit Purchase Request,2024-02-24 00:00:00,Employee_B,1500,IT
PO_0223,Manager Review,2024-02-24 04:00:00,Manager_1,1500,IT
PO_0223,Approve,2024-02-24 06:00:00,Manager_3,1500,IT
PO_0223,Send to Vendor,2024-02-24 12:00:00,System,1500,IT
PO_0224,Submit Purchase Request,2024-06-26 00:00:00,Employee_D,1500,HR
PO_0224,Manager Review,2024-06-26 01:00:00,Manager_3,1500,HR
PO_0224,Rework Request,2024-06-26 06:00:00,Employee_A,1500,HR
PO_0224,Manager Review,2024-06-27 06:00:00,Manager_2,1500,HR
PO_0224,Reject,2024-06-27 12:00:00,Manager_1,1500,HR
PO_0225,Submit Purchase Request,2024-06-13 00:00:00,Employee_A,25000,Marketing
PO_0225,Manager Review,2024-06-13 02:00:00,Manager_2,25000,Marketing
PO_0225,Finance Check,2024-06-13 15:00:00,Finance_Z,25000,Marketing
PO_0225,Approve,2024-06-14 22:00:00,Manager_3,25000,Marketing
PO_0225,Final Approval,2024-06-15 01:00:00,Director_Beta,25000,Marketing
PO_0225,Send to Vendor,2024-06-16 18:00:00,System,25000,Marketing
PO_0226,Submit Purchase Request,2024-01-23 00:00:00,Employee_A,50000,Marketing
PO_0226,Manager Review,2024-01-23 04:00:00,Manager_2,50000,Marketing
PO_0226,Finance Check,2024-01-23 19:00:00,Finance_Y,50000,Marketing
PO_0226,Approve,2024-01-24 16:00:00,Manager_1,50000,Marketing
PO_0226,Final Approval,2024-01-24 21:00:00,Director_Alpha,50000,Marketing
PO_0226,Send to Vendor,2024-01-25 14:00:00,System,50000,Marketing
PO_0227,Submit Purchase Request,2024-06-17 00:00:00,Employee_B,8000,IT
PO_0227,Manager Review,2024-06-17 04:00:00,Manager_2,8000,IT
PO_0227,Finance Check,2024-06-18 02:00:00,Finance_X,8000,IT
PO_0227,Approve,2024-06-19 12:00:00,Manager_2,8000,IT
PO_0227,Send to Vendor,2024-06-19 19:00:00,System,8000,IT
PO_0228,Submit Purchase Request,2024-05-07 00:00:00,Employee_A,1500,Marketing
PO_0228,Manager Review,2024-05-07 03:00:00,Manager_2,1500,Marketing
PO_0228,Reject,2024-05-07 09:00:00,Manager_2,1500,Marketing
PO_0229,Submit Purchase Request,2024-05-19 00:00:00,Employee_A,25000,Operations
PO_0229,Manager Review,2024-05-19 01:00:00,Manager_3,25000,Operations
PO_0229,Finance Check,2024-05-19 05:00:00,Finance_X,25000,Operations
PO_0229,Approve,2024-05-20 18:00:00,Manager_1,25000,Operations
PO_0229,Final Approval,2024-05-20 19:00:00,Director_Alpha,25000,Operations
PO_0229,Send to Vendor,2024-05-21 22:00:00,System,25000,Operations
PO_0230,Submit Purchase Request,2024-04-16 00:00:00,Employee_B,8000,Finance
PO_0230,Manager Review,2024-04-16 03:00:00,Manager_1,8000,Finance
PO_0230,Finance Check,2024-04-16 14:00:00,Finance_X,8000,Finance
PO_0230,Approve,2024-04-19 11:00:00,Manager_1,8000,Finance
PO_0230,Send to Vendor,2024-04-19 14:00:00,System,8000,Finance
PO_0231,Submit Purchase Request,2024-05-30 00:00:00,Employee_A,15000,HR
PO_0231,Manager Review,2024-05-30 03:00:00,Manager_3,15000,HR
PO_0231,Finance Check,2024-05-30 18:00:00,Finance_Z,15000,HR
PO_0231,Approve,2024-06-01 04:00:00,Manager_1,15000,HR
PO_0231,Final Approval,2024-06-01 08:00:00,Director_Alpha,15000,HR
PO_0231,Send to Vendor,2024-06-02 13:00:00,System,15000,HR
PO_0232,Submit Purchase Request,2024-06-05 00:00:00,Employee_B,1500,HR
PO_0232,Manager Review,2024-06-05 01:00:00,Manager_1,1500,HR
PO_0232,Approve,2024-06-06 01:00:00,Manager_1,1500,HR
PO_0232,Send to Vendor,2024-06-06 02:00:00,System,1500,HR
PO_0233,Submit Purchase Request,2024-03-29 00:00:00,Employee_C,3000,HR
PO_0233,Manager Review,2024-03-29 02:00:00,Manager_2,3000,HR
PO_0233,Approve,2024-03-29 08:00:00,Manager_3,3000,HR
PO_0233,Send to Vendor,2024-03-29 13:00:00,System,3000,HR
PO_0234,Submit Purchase Request,2024-03-26 00:00:00,Employee_A,1500,IT
PO_0234,Manager Review,2024-03-26 03:00:00,Manager_3,1500,IT
PO_0234,Approve,2024-03-26 23:00:00,Manager_3,1500,IT
PO_0234,Send to Vendor,2024-03-27 01:00:00,System,1500,IT
PO_0235,Submit Purchase Request,2024-05-10 00:00:00,Employee_B,50000,HR
PO_0235,Manager Review,2024-05-10 03:00:00,Manager_1,50000,HR
PO_0235,Finance Check,2024-05-10 13:00:00,Finance_X,50000,HR
PO_0235,Approve,2024-05-11 07:00:00,Manager_1,50000,HR
PO_0235,Final Approval,2024-05-11 08:00:00,Director_Alpha,50000,HR
PO_0235,Send to Vendor,2024-05-11 10:00:00,System,50000,HR
PO_0236,Submit Purchase Request,2024-04-30 00:00:00,Employee_B,5500,IT
PO_0236,Manager Review,2024-04-30 01:00:00,Manager_3,5500,IT
PO_0236,Finance Check,2024-05-01 01:00:00,Finance_Z,5500,IT
PO_0236,Approve,2024-05-03 10:00:00,Manager_1,5500,IT
PO_0236,Send to Vendor,2024-05-03 16:00:00,System,5500,IT
PO_0237,Submit Purchase Request,2024-03-22 00:00:00,Employee_C,5500,HR
PO_0237,Manager Review,2024-03-22 01:00:00,Manager_3,5500,HR
PO_0237,Finance Check,2024-03-23 00:00:00,Finance_X,5500,HR
PO_0237,Reject,2024-03-24 02:00:00,Manager_1,5500,HR
PO_0238,Submit Purchase Request,2024-01-18 00:00:00,Employee_C,500,HR
PO_0238,Manager Review,2024-01-18 03:00:00,Manager_1,500,HR
PO_0238,Approve,2024-01-18 22:00:00,Manager_2,500,HR
PO_0238,Send to Vendor,2024-01-18 23:00:00,System,500,HR
PO_0239,Submit Purchase Request,2024-03-15 00:00:00,Employee_B,15000,Marketing
PO_0239,Manager Review,2024-03-15 04:00:00,Manager_2,15000,Marketing
PO_0239,Finance Check,2024-03-16 00:00:00,Finance_Y,15000,Marketing
PO_0239,Approve,2024-03-17 05:00:00,Manager_3,15000,Marketing
PO_0239,Final Approval,2024-03-17 09:00:00,Director_Alpha,15000,Marketing
PO_0239,Send to Vendor,2024-03-17 11:00:00,System,15000,Marketing
PO_0240,Submit Purchase Request,2024-02-29 00:00:00,Employee_A,25000,IT
PO_0240,Manager Review,2024-02-29 03:00:00,Manager_1,25000,IT
PO_0240,Finance Check,2024-03-01 02:00:00,Finance_Y,25000,IT
PO_0240,Approve,2024-03-02 21:00:00,Manager_1,25000,IT
PO_0240,Final Approval,2024-03-03 01:00:00,Director_Alpha,25000,IT
PO_0240,Send to Vendor,2024-03-04 05:00:00,System,25000,IT
PO_0241,Submit Purchase Request,2024-02-06 00:00:00,Employee_B,50000,IT
PO_0241,Manager Review,2024-02-06 04:00:00,Manager_3,50000,IT
PO_0241,Finance Check,2024-02-06 17:00:00,Finance_Y,50000,IT
PO_0241,Approve,2024-02-07 07:00:00,Manager_3,50000,IT
PO_0241,Final Approval,2024-02-07 09:00:00,Director_Alpha,50000,IT
PO_0241,Send to Vendor,2024-02-09 03:00:00,System,50000,IT
PO_0242,Submit Purchase Request,2024-05-31 00:00:00,Employee_B,25000,IT
PO_0242,Manager Review,2024-05-31 02:00:00,Manager_2,25000,IT
PO_0242,Finance Check,2024-05-31 12:00:00,Finance_Y,25000,IT
PO_0242,Approve,2024-06-02 18:00:00,Manager_3,25000,IT
PO_0242,Final Approval,2024-06-03 00:00:00,Director_Beta,25000,IT
PO_0242,Send to Vendor,2024-06-04 06:00:00,System,25000,IT
PO_0243,Submit Purchase Request,2024-01-20 00:00:00,Employee_A,8000,Marketing
PO_0243,Manager Review,2024-01-20 02:00:00,Manager_1,8000,Marketing
PO_0243,Finance Check,2024-01-20 09:00:00,Finance_Y,8000,Marketing
PO_0243,Approve,2024-01-23 00:00:00,Manager_2,8000,Marketing
PO_0243,Send to Vendor,2024-01-23 07:00:00,System,8000,Marketing
PO_0244,Submit Purchase Request,2024-04-01 00:00:00,Employee_C,1500,Finance
PO_0244,Manager Review,2024-04-01 04:00:00,Manager_2,1500,Finance
PO_0244,Approve,2024-04-01 09:00:00,Manager_1,1500,Finance
PO_0244,Send to Vendor,2024-04-01 12:00:00,System,1500,Finance
PO_0245,Submit Purchase Request,2024-01-11 00:00:00,Employee_B,8000,Finance
PO_0245,Manager Review,2024-01-11 01:00:00,Manager_3,8000,Finance
PO_0245,Finance Check,2024-01-11 10:00:00,Finance_Y,8000,Finance
PO_0245,Approve,2024-01-13 16:00:00,Manager_3,8000,Finance
PO_0245,Send to Vendor,2024-01-13 17:00:00,System,8000,Finance
PO_0246,Submit Purchase Request,2024-02-14 00:00:00,Employee_D,8000,Operations
PO_0246,Manager Review,2024-02-14 02:00:00,Manager_1,8000,Operations
PO_0246,Rework Request,2024-02-14 18:00:00,Employee_A,8000,Operations
PO_0246,Manager Review,2024-02-15 06:00:00,Manager_1,8000,Operations
PO_0246,Finance Check,2024-02-15 08:00:00,Finance_X,8000,Operations
PO_0246,Approve,2024-02-16 16:00:00,Manager_1,8000,Operations
PO_0246,Send to Vendor,2024-02-16 20:00:00,System,8000,Operations
PO_0247,Submit Purchase Request,2024-06-24 00:00:00,Employee_C,25000,Operations
PO_0247,Manager Review,2024-06-24 01:00:00,Manager_1,25000,Operations
PO_0247,Finance Check,2024-06-24 05:00:00,Finance_X,25000,Operations
PO_0247,Approve,2024-06-26 17:00:00,Manager_1,25000,Operations
PO_0247,Final Approval,2024-06-26 19:00:00,Director_Beta,25000,Operations
PO_0247,Send to Vendor,2024-06-27 04:00:00,System,25000,Operations
PO_0248,Submit Purchase Request,2024-01-13 00:00:00,Employee_D,500,HR
PO_0248,Manager Review,2024-01-13 04:00:00,Manager_1,500,HR
PO_0248,Approve,2024-01-13 18:00:00,Manager_3,500,HR
PO_0248,Send to Vendor,2024-01-14 01:00:00,System,500,HR
PO_0249,Submit Purchase Request,2024-02-24 00:00:00,Employee_D,3000,Operations
PO_0249,Manager Review,2024-02-24 02:00:00,Manager_1,3000,Operations
PO_0249,Approve,2024-02-24 23:00:00,Manager_3,3000,Operations
PO_0249,Send to Vendor,2024-02-25 03:00:00,System,3000,Operations
PO_0250,Submit Purchase Request,2024-04-15 00:00:00,Employee_A,8000,HR
PO_0250,Manager Review,2024-04-15 03:00:00,Manager_2,8000,HR
PO_0250,Finance Check,2024-04-15 09:00:00,Finance_Y,8000,HR
PO_0250,Approve,2024-04-16 14:00:00,Manager_3,8000,HR
PO_0250,Send to Vendor,2024-04-16 18:00:00,System,8000,HR
PO_0251,Submit Purchase Request,2024-04-01 00:00:00,Employee_C,500,HR
PO_0251,Manager Review,2024-04-01 03:00:00,Manager_2,500,HR
PO_0251,Approve,2024-04-01 13:00:00,Manager_1,500,HR
PO_0251,Send to Vendor,2024-04-01 14:00:00,System,500,HR
PO_0252,Submit Purchase Request,2024-02-26 00:00:00,Employee_C,15000,Finance
PO_0252,Manager Review,2024-02-26 01:00:00,Manager_2,15000,Finance
PO_0252,Rework Request,2024-02-26 19:00:00,Employee_C,15000,Finance
PO_0252,Manager Review,2024-02-28 12:00:00,Manager_1,15000,Finance
PO_0252,Finance Check,2024-02-28 16:00:00,Finance_X,15000,Finance
PO_0252,Approve,2024-03-01 03:00:00,Manager_3,15000,Finance
PO_0252,Final Approval,2024-03-01 07:00:00,Director_Beta,15000,Finance
PO_0252,Send to Vendor,2024-03-02 19:00:00,System,15000,Finance
PO_0253,Submit Purchase Request,2024-05-27 00:00:00,Employee_C,500,Marketing
PO_0253,Manager Review,2024-05-27 02:00:00,Manager_1,500,Marketing
PO_0253,Approve,2024-05-27 11:00:00,Manager_3,500,Marketing
PO_0253,Send to Vendor,2024-05-27 17:00:00,System,500,Marketing
PO_0254,Submit Purchase Request,2024-01-08 00:00:00,Employee_B,15000,Finance
PO_0254,Manager Review,2024-01-08 02:00:00,Manager_2,15000,Finance
PO_0254,Finance Check,2024-01-08 21:00:00,Finance_Y,15000,Finance
PO_0254,Approve,2024-01-09 23:00:00,Manager_2,15000,Finance
PO_0254,Final Approval,2024-01-10 00:00:00,Director_Alpha,15000,Finance
PO_0254,Send to Vendor,2024-01-10 05:00:00,System,15000,Finance
PO_0255,Submit Purchase Request,2024-02-26 00:00:00,Employee_C,5500,Finance
PO_0255,Manager Review,2024-02-26 02:00:00,Manager_1,5500,Finance
PO_0255,Rework Request,2024-02-26 14:00:00,Employee_B,5500,Finance
PO_0255,Manager Review,2024-02-27 14:00:00,Manager_1,5500,Finance
PO_0255,Finance Check,2024-02-27 16:00:00,Finance_X,5500,Finance
PO_0255,Approve,2024-02-28 14:00:00,Manager_1,5500,Finance
PO_0255,Send to Vendor,2024-02-28 20:00:00,System,5500,Finance
PO_0256,Submit Purchase Request,2024-06-29 00:00:00,Employee_A,1500,Operations
PO_0256,Manager Review,2024-06-29 03:00:00,Manager_2,1500,Operations
PO_0256,Approve,2024-06-29 15:00:00,Manager_1,1500,Operations
PO_0256,Send to Vendor,2024-06-29 18:00:00,System,1500,Operations
PO_0257,Submit Purchase Request,2024-06-15 00:00:00,Employee_C,25000,HR
PO_0257,Manager Review,2024-06-15 02:00:00,Manager_3,25000,HR
PO_0257,Finance Check,2024-06-15 22:00:00,Finance_X,25000,HR
PO_0257,Approve,2024-06-18 02:00:00,Manager_2,25000,HR
PO_0257,Final Approval,2024-06-18 07:00:00,Director_Alpha,25000,HR
PO_0257,Send to Vendor,2024-06-18 20:00:00,System,25000,HR
PO_0258,Submit Purchase Request,2024-04-10 00:00:00,Employee_A,500,Finance
PO_0258,Manager Review,2024-04-10 02:00:00,Manager_3,500,Finance
PO_0258,Approve,2024-04-10 14:00:00,Manager_3,500,Finance
PO_0258,Send to Vendor,2024-04-10 18:00:00,System,500,Finance
PO_0259,Submit Purchase Request,2024-02-06 00:00:00,Employee_C,1500,HR
PO_0259,Manager Review,2024-02-06 03:00:00,Manager_1,1500,HR
PO_0259,Reject,2024-02-07 01:00:00,Manager_1,1500,HR
PO_0260,Submit Purchase Request,2024-01-03 00:00:00,Employee_A,15000,HR
PO_0260,Manager Review,2024-01-03 03:00:00,Manager_2,15000,HR
PO_0260,Finance Check,2024-01-03 08:00:00,Finance_Z,15000,HR
PO_0260,Approve,2024-01-03 12:00:00,Manager_1,15000,HR
PO_0260,Final Approval,2024-01-03 19:00:00,Director_Beta,15000,HR
PO_0260,Send to Vendor,2024-01-05 19:00:00,System,15000,HR
PO_0261,Submit Purchase Request,2024-04-15 00:00:00,Employee_D,25000,Marketing
PO_0261,Manager Review,2024-04-15 01:00:00,Manager_2,25000,Marketing
PO_0261,Finance Check,2024-04-15 21:00:00,Finance_Z,25000,Marketing
PO_0261,Approve,2024-04-17 05:00:00,Manager_1,25000,Marketing
PO_0261,Final Approval,2024-04-17 13:00:00,Director_Alpha,25000,Marketing
PO_0261,Send to Vendor,2024-04-17 17:00:00,System,25000,Marketing
PO_0262,Submit Purchase Request,2024-03-22 00:00:00,Employee_C,8000,IT
PO_0262,Manager Review,2024-03-22 02:00:00,Manager_2,8000,IT
PO_0262,Finance Check,2024-03-22 09:00:00,Finance_Z,8000,IT
PO_0262,Approve,2024-03-22 22:00:00,Manager_3,8000,IT
PO_0262,Send to Vendor,2024-03-23 00:00:00,System,8000,IT
PO_0263,Submit Purchase Request,2024-06-06 00:00:00,Employee_D,15000,Finance
PO_0263,Manager Review,2024-06-06 02:00:00,Manager_3,15000,Finance
PO_0263,Finance Check,2024-06-06 17:00:00,Finance_X,15000,Finance
PO_0263,Approve,2024-06-07 03:00:00,Manager_1,15000,Finance
PO_0263,Final Approval,2024-06-07 09:00:00,Director_Alpha,15000,Finance
PO_0263,Send to Vendor,2024-06-07 23:00:00,System,15000,Finance
PO_0264,Submit Purchase Request,2024-05-18 00:00:00,Employee_B,25000,Finance
PO_0264,Manager Review,2024-05-18 01:00:00,Manager_1,25000,Finance
PO_0264,Finance Check,2024-05-18 15:00:00,Finance_Z,25000,Finance
PO_0264,Approve,2024-05-21 09:00:00,Manager_1,25000,Finance
PO_0264,Final Approval,2024-05-21 10:00:00,Director_Beta,25000,Finance
PO_0264,Send to Vendor,2024-05-21 12:00:00,System,25000,Finance
PO_0265,Submit Purchase Request,2024-03-16 00:00:00,Employee_D,25000,IT
PO_0265,Manager Review,2024-03-16 02:00:00,Manager_1,25000,IT
PO_0265,Finance Check,2024-03-16 04:00:00,Finance_X,25000,IT
PO_0265,Approve,2024-03-17 05:00:00,Manager_3,25000,IT
PO_0265,Final Approval,2024-03-17 10:00:00,Director_Alpha,25000,IT
PO_0265,Send to Vendor,2024-03-18 18:00:00,System,25000,IT
PO_0266,Submit Purchase Request,2024-04-11 00:00:00,Employee_C,1500,Operations
PO_0266,Manager Review,2024-04-11 01:00:00,Manager_3,1500,Operations
PO_0266,Approve,2024-04-11 20:00:00,Manager_2,1500,Operations
PO_0266,Send to Vendor,2024-04-11 23:00:00,System,1500,Operations
PO_0267,Submit Purchase Request,2024-04-04 00:00:00,Employee_D,15000,HR
PO_0267,Manager Review,2024-04-04 04:00:00,Manager_2,15000,HR
PO_0267,Finance Check,2024-04-04 13:00:00,Finance_Y,15000,HR
PO_0267,Reject,2024-04-05 00:00:00,Manager_1,15000,HR
PO_0268,Submit Purchase Request,2024-06-20 00:00:00,Employee_B,1500,IT
PO_0268,Manager Review,2024-06-20 01:00:00,Manager_2,1500,IT
PO_0268,Approve,2024-06-20 19:00:00,Manager_2,1500,IT
PO_0268,Send to Vendor,2024-06-21 03:00:00,System,1500,IT
PO_0269,Submit Purchase Request,2024-03-17 00:00:00,Employee_A,5500,HR
PO_0269,Manager Review,2024-03-17 02:00:00,Manager_1,5500,HR
PO_0269,Rework Request,2024-03-17 18:00:00,Employee_B,5500,HR
PO_0269,Manager Review,2024-03-18 08:00:00,Manager_1,5500,HR
PO_0269,Finance Check,2024-03-18 13:00:00,Finance_X,5500,HR
PO_0269,Approve,2024-03-18 22:00:00,Manager_2,5500,HR
PO_0269,Send to Vendor,2024-03-19 00:00:00,System,5500,HR
PO_0270,Submit Purchase Request,2024-06-09 00:00:00,Employee_C,25000,Marketing
PO_0270,Manager Review,2024-06-09 01:00:00,Manager_1,25000,Marketing
PO_0270,Rework Request,2024-06-09 15:00:00,Employee_D,25000,Marketing
PO_0270,Manager Review,2024-06-11 06:00:00,Manager_2,25000,Marketing
PO_0270,Finance Check,2024-06-11 12:00:00,Finance_Z,25000,Marketing
PO_0270,Approve,2024-06-14 02:00:00,Manager_1,25000,Marketing
PO_0270,Final Approval,2024-06-14 09:00:00,Director_Alpha,25000,Marketing
PO_0270,Send to Vendor,2024-06-15 13:00:00,System,25000,Marketing
PO_0271,Submit Purchase Request,2024-05-25 00:00:00,Employee_A,3000,Marketing
PO_0271,Manager Review,2024-05-25 01:00:00,Manager_3,3000,Marketing
PO_0271,Approve,2024-05-25 06:00:00,Manager_2,3000,Marketing
PO_0271,Send to Vendor,2024-05-25 12:00:00,System,3000,Marketing
PO_0272,Submit Purchase Request,2024-04-08 00:00:00,Employee_D,25000,Operations
PO_0272,Manager Review,2024-04-08 01:00:00,Manager_1,25000,Operations
PO_0272,Finance Check,2024-04-08 11:00:00,Finance_Y,25000,Operations
PO_0272,Approve,2024-04-09 09:00:00,Manager_3,25000,Operations
PO_0272,Final Approval,2024-04-09 16:00:00,Director_Alpha,25000,Operations
PO_0272,Send to Vendor,2024-04-10 19:00:00,System,25000,Operations
PO_0273,Submit Purchase Request,2024-01-13 00:00:00,Employee_C,15000,Marketing
PO_0273,Manager Review,2024-01-13 01:00:00,Manager_2,15000,Marketing
PO_0273,Finance Check,2024-01-13 12:00:00,Finance_Y,15000,Marketing
PO_0273,Approve,2024-01-15 03:00:00,Manager_2,15000,Marketing
PO_0273,Final Approval,2024-01-15 05:00:00,Director_Alpha,15000,Marketing
PO_0273,Send to Vendor,2024-01-15 15:00:00,System,15000,Marketing
PO_0274,Submit Purchase Request,2024-03-23 00:00:00,Employee_A,8000,HR
PO_0274,Manager Review,2024-03-23 02:00:00,Manager_2,8000,HR
PO_0274,Finance Check,2024-03-23 10:00:00,Finance_Y,8000,HR
PO_0274,Approve,2024-03-26 04:00:00,Manager_3,8000,HR
PO_0274,Send to Vendor,2024-03-26 10:00:00,System,8000,HR
PO_0275,Submit Purchase Request,2024-02-10 00:00:00,Employee_D,500,Finance
PO_0275,Manager Review,2024-02-10 02:00:00,Manager_3,500,Finance
PO_0275,Rework Request,2024-02-10 22:00:00,Employee_A,500,Finance
PO_0275,Manager Review,2024-02-11 13:00:00,Manager_1,500,Finance
PO_0275,Approve,2024-02-11 18:00:00,Manager_1,500,Finance
PO_0275,Send to Vendor,2024-02-11 22:00:00,System,500,Finance
PO_0276,Submit Purchase Request,2024-01-13 00:00:00,Employee_C,500,HR
PO_0276,Manager Review,2024-01-13 03:00:00,Manager_2,500,HR
PO_0276,Approve,2024-01-13 21:00:00,Manager_2,500,HR
PO_0276,Send to Vendor,2024-01-13 23:00:00,System,500,HR
PO_0277,Submit Purchase Request,2024-04-05 00:00:00,Employee_D,500,Marketing
PO_0277,Manager Review,2024-04-05 03:00:00,Manager_2,500,Marketing
PO_0277,Approve,2024-04-05 10:00:00,Manager_2,500,Marketing
PO_0277,Send to Vendor,2024-04-05 12:00:00,System,500,Marketing
PO_0278,Submit Purchase Request,2024-04-08 00:00:00,Employee_B,8000,IT
PO_0278,Manager Review,2024-04-08 02:00:00,Manager_3,8000,IT
PO_0278,Rework Request,2024-04-08 11:00:00,Employee_B,8000,IT
PO_0278,Manager Review,2024-04-09 08:00:00,Manager_3,8000,IT
PO_0278,Finance Check,2024-04-09 16:00:00,Finance_Z,8000,IT
PO_0278,Approve,2024-04-09 22:00:00,Manager_3,8000,IT
PO_0278,Send to Vendor,2024-04-09 23:00:00,System,8000,IT
PO_0279,Submit Purchase Request,2024-06-14 00:00:00,Employee_B,50000,Marketing
PO_0279,Manager Review,2024-06-14 03:00:00,Manager_3,50000,Marketing
PO_0279,Finance Check,2024-06-14 14:00:00,Finance_Z,50000,Marketing
PO_0279,Approve,2024-06-16 05:00:00,Manager_2,50000,Marketing
PO_0279,Final Approval,2024-06-16 12:00:00,Director_Beta,50000,Marketing
PO_0279,Send to Vendor,2024-06-17 19:00:00,System,50000,Marketing
PO_0280,Submit Purchase Request,2024-04-29 00:00:00,Employee_D,8000,Marketing
PO_0280,Manager Review,2024-04-29 01:00:00,Manager_1,8000,Marketing
PO_0280,Finance Check,2024-04-29 19:00:00,Finance_Z,8000,Marketing
PO_0280,Approve,2024-05-01 22:00:00,Manager_3,8000,Marketing
PO_0280,Send to Vendor,2024-05-02 03:00:00,System,8000,Marketing
PO_0281,Submit Purchase Request,2024-05-03 00:00:00,Employee_C,8000,IT
PO_0281,Manager Review,2024-05-03 03:00:00,Manager_2,8000,IT
PO_0281,Rework Request,2024-05-04 01:00:00,Employee_C,8000,IT
PO_0281,Manager Review,2024-05-04 17:00:00,Manager_1,8000,IT
PO_0281,Finance Check,2024-05-05 03:00:00,Finance_X,8000,IT
PO_0281,Approve,2024-05-05 14:00:00,Manager_3,8000,IT
PO_0281,Send to Vendor,2024-05-05 21:00:00,System,8000,IT
PO_0282,Submit Purchase Request,2024-01-07 00:00:00,Employee_C,15000,Marketing
